,MMM,AXP,AAPL,BA,CAT,CVX,CSCO,KO,DOW,XOM,GS,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,NKE,PFE,PG,RTX,TRV,UNH,VZ,V,WMT,WBA,DIS,^DJI
2000-05-01,43.46875,44.16617965698242,4.439732074737549,39.0625,19.40625,43.15625,71.4375,23.125,,39.0,97.0,56.125,112.0,63.5625,41.34375,49.16666793823242,38.875,67.5625,36.71875,5.8203125,41.8125,29.8515625,19.509124755859375,35.25,8.0703125,52.16072082519531,,57.9375,28.0625,41.43299865722656,10811.7802734375
2000-05-02,43.46875,43.199703216552734,4.2098212242126465,37.9375,19.8125,44.65625,68.0,23.125,,39.125,93.0,56.8125,111.375,60.59375,42.09375,50.75,39.1875,69.25,34.9375,5.65625,42.9375,29.90625,19.7451229095459,35.4375,7.875,49.46275329589844,,57.625,28.875,42.419498443603516,10731.1201171875
2000-05-03,42.90625,41.43086624145508,4.109375,37.3125,19.4375,43.65625,66.0625,24.25,,38.75,91.125,54.0,108.125,59.53125,41.625,49.5,37.3125,68.3125,35.28125,5.296875,42.6875,30.3125,19.29279327392578,33.625,7.65625,49.856204986572266,,53.4375,26.5,40.6931266784668,10480.1298828125
2000-05-04,42.71875,42.23322677612305,3.953125,38.1875,18.96875,44.1875,63.625,24.25,,39.75,90.1875,52.5,107.625,59.78125,41.53125,48.83333206176758,35.75,67.1875,35.21875,5.34375,43.0,30.21875,19.43045997619629,33.875,7.8046875,48.394805908203125,,51.0,26.1875,39.15171813964844,10412.490234375
2000-05-05,43.34375,42.78028869628906,4.0401787757873535,39.5,19.53125,45.375,67.75,23.53125,,40.0,89.875,53.3125,107.875,61.6875,42.0,48.125,35.6875,69.25,35.5625,5.34375,44.625,30.4375,20.55144691467285,33.6875,7.8828125,48.50722122192383,,51.3125,26.625,39.02840805053711,10577.8603515625
2000-05-08,43.65625,44.36676788330078,3.9330356121063232,38.25,19.46875,45.90625,62.75,24.25,,40.21875,87.3125,53.5625,109.75,58.8125,43.875,48.0,35.8125,69.875,34.90625,5.3828125,46.125,30.59375,19.587791442871094,33.8125,8.25,48.9849853515625,,52.375,28.125,40.01490783691406,10603.6298828125
2000-05-09,43.0,43.18146514892578,3.765625,38.3125,19.0,45.0625,62.75,25.25,,39.71875,85.625,52.5,109.0,58.46875,43.5,47.25,37.0,68.9375,33.90625,5.3984375,44.625,31.375,19.66645622253418,34.0,8.484375,48.53532409667969,,53.0,27.875,40.19987487792969,10536.75
2000-05-10,42.96875,41.83204650878906,3.546875,36.875,19.1875,45.4375,58.5,26.40625,,40.75,81.4375,54.0,103.0,53.03125,42.75,45.83333206176758,38.625,68.0,33.09375,5.28125,43.390625,32.09375,18.801132202148438,34.25,8.546875,48.22618103027344,,56.6875,28.5,40.508155822753906,10367.7802734375
2000-05-11,42.96875,43.32735061645508,3.671875,37.3125,19.40625,46.6875,60.25,26.78125,,41.46875,80.875,53.875,104.4375,57.78125,43.03125,46.66666793823242,38.1875,68.25,33.9375,5.3359375,42.703125,32.5,19.981121063232422,35.25,8.6484375,49.22386932373047,,56.0,29.125,40.5698127746582,10545.9697265625
2000-05-12,42.4375,43.98382568359375,3.84375,37.1875,19.6875,47.140625,59.9375,26.125,,41.015625,83.78125,54.0,104.4375,57.5,42.75,47.75,37.5625,68.125,34.40625,5.3515625,43.09375,32.0625,20.217117309570312,35.5,8.921875,47.66410446166992,,56.8125,28.15625,40.261531829833984,10609.3701171875
2000-05-15,42.96875,45.679718017578125,3.607142925262451,37.1875,20.28125,47.0,60.0,25.875,,41.8125,87.0625,56.5,104.1875,59.0625,43.125,49.75,38.1875,69.625,34.6875,5.515625,44.0,32.4375,20.158119201660156,37.0625,9.328125,49.518959045410156,,57.0,28.3125,40.261531829833984,10807.7802734375
2000-05-16,45.03125,44.74971389770508,3.7745535373687744,37.375,20.125,46.46875,60.5625,24.46875,,41.625,85.5,53.4375,109.0,60.9375,43.65625,49.5,39.1875,71.0,34.75,5.5234375,44.5,32.25,20.826778411865234,37.75,9.453125,49.687583923339844,,58.0,28.4375,41.61796951293945,10934.5703125
2000-05-17,44.0,44.585594177246094,3.6205356121063232,37.375,20.0,45.65625,58.0,24.125,,40.6875,84.6875,52.25,107.875,61.59375,43.53125,49.33333206176758,39.0625,69.8125,33.84375,5.1640625,45.0,32.5,20.512115478515625,36.75,9.328125,48.78826141357422,,56.375,28.25,41.67962646484375,10769.740234375
2000-05-18,43.53125,45.35148239135742,3.5982143878936768,37.625,19.40625,45.4375,55.375,24.71875,,40.7265625,85.25,51.5,106.0625,61.96875,44.25,50.08333206176758,38.625,69.9375,33.09375,5.09375,45.1875,32.375,20.418699264526367,37.1875,9.6875,48.451011657714844,,57.9375,28.125,40.6314697265625,10777.2802734375
2000-05-19,42.25,44.03853225708008,3.357142925262451,36.9375,20.03125,46.65625,53.4375,25.03125,,40.875,84.5625,51.5625,106.4375,58.9375,44.375,48.33333206176758,37.8125,72.4375,32.53125,5.0,44.1875,32.53125,19.627124786376953,36.375,9.546875,47.32685852050781,,57.0625,27.8125,40.508155822753906,10626.849609375
2000-05-22,42.09375,43.436763763427734,3.2120535373687744,36.5625,20.09375,47.03125,55.25,25.34375,,41.65625,82.0,50.375,109.25,59.1875,43.4375,48.125,38.875,72.3125,32.09375,4.953125,43.9375,32.4375,19.489458084106445,37.625,9.5390625,47.04582214355469,,57.375,27.5,40.32318878173828,10542.5498046875
2000-05-23,42.0625,44.42147445678711,3.064732074737549,37.125,19.75,46.625,50.546875,25.0,,41.5,82.8125,49.75,107.375,54.9375,43.5,48.75,39.125,73.8125,31.59375,5.1640625,44.1875,32.1875,19.135461807250977,37.8125,9.4296875,45.69683837890625,,57.1875,27.5,39.52165603637695,10422.26953125
2000-05-24,44.09375,43.76499938964844,3.1316964626312256,38.875,19.84375,47.125,55.125,26.34375,,41.46875,80.0,46.75,109.625,58.6875,44.96875,47.75,38.75,74.625,32.78125,5.4375,44.25,32.9375,18.840465545654297,38.5,9.734375,46.37133026123047,,56.875,27.0,38.78178024291992,10535.349609375
2000-05-25,42.46875,42.78028869628906,3.1166293621063232,38.375,19.03125,46.59375,54.5,26.34375,,40.71875,73.0,46.5,106.5,57.59375,44.65625,46.83333206176758,37.3125,74.6875,30.75,5.421875,45.65625,32.96875,18.683134078979492,37.875,9.5703125,45.52821350097656,,55.0,27.9375,39.27503204345703,10323.919921875
2000-05-26,42.0,42.94440460205078,3.0848214626312256,38.25,19.0625,45.6875,54.9375,27.28125,,41.1875,69.8125,46.875,106.9375,58.78125,44.0625,47.0,37.75,74.5625,30.71875,5.4453125,45.125,33.125,18.545469284057617,37.125,9.484375,46.48374557495117,,54.0,28.0,39.33668899536133,10299.240234375
2000-05-30,42.5625,44.31206130981445,3.127232074737549,39.5625,19.15625,45.65625,59.875,26.9375,,41.75,72.0,47.25,110.9375,62.875,44.46875,49.0,36.5625,75.0,31.6875,5.53125,44.1875,33.0625,18.565135955810547,37.8125,9.4921875,47.270652770996094,,53.375,27.9375,41.309688568115234,10527.1298828125
2000-05-31,42.875,47.26620101928711,3.0,39.0625,19.125,46.21875,56.9375,26.6875,,41.65625,73.5625,49.0,107.3125,62.34375,44.75,49.79166793823242,35.8125,74.625,31.28125,5.359375,44.5,33.25,19.01746368408203,37.5,9.3203125,47.55168914794922,,57.625,28.375,41.61796951293945,10522.330078125
2000-06-01,42.4375,47.15678787231445,3.1830356121063232,40.25,19.875,45.5,60.9375,26.625,,41.46875,76.375,49.875,106.0,64.84375,43.84375,51.41666793823242,35.625,72.4375,32.28125,5.40625,45.0,32.8125,19.41079330444336,38.375,9.5,48.1278190612793,,57.0,29.0,41.18637466430664,10652.2001953125
2000-06-02,42.15625,49.45444869995117,3.3058035373687744,39.875,20.53125,45.28125,64.375,26.28125,,39.59375,86.875,53.625,108.8125,67.09375,42.0,53.79166793823242,36.125,68.9375,33.15625,5.53125,43.5625,32.0,19.863121032714844,39.1875,9.359375,48.22618103027344,,59.0625,29.375,39.89159393310547,10794.759765625
2000-06-05,42.53125,48.68856430053711,3.2611606121063232,38.9375,20.0,45.21875,63.25,26.0,,39.65625,84.5,52.375,112.8125,66.28125,42.0,52.91666793823242,35.5,69.1875,33.4375,5.5234375,42.75,31.65625,19.11579704284668,38.75,9.3671875,47.66410446166992,,59.3125,28.6875,40.076560974121094,10815.2998046875
2000-06-06,41.15625,47.26620101928711,3.3169643878936768,39.875,19.53125,46.4375,61.3125,25.90625,,41.15625,83.125,50.375,112.375,64.78125,42.0625,51.33333206176758,35.125,69.59375,34.8125,5.25,43.4375,31.625,19.3714599609375,38.625,9.171875,48.61963653564453,,58.25,28.25,40.32318878173828,10735.5703125
2000-06-07,40.875,49.399742126464844,3.4486606121063232,38.5625,19.40625,46.1875,62.875,26.5,,40.5625,86.6875,50.5625,121.0,64.46875,41.84375,51.25,34.875,70.5,35.25,5.4921875,43.5,30.9375,18.879798889160156,38.875,9.203125,48.61963653564453,,57.875,27.5625,39.64496994018555,10812.8603515625
2000-06-08,40.875,48.14149856567383,3.3861606121063232,38.1875,19.0625,46.28125,63.6875,26.40625,,40.03125,85.0625,49.875,119.75,63.09375,42.4375,51.0,35.4375,69.3125,34.40625,5.3671875,44.25,28.75,17.916141510009766,37.875,9.25,49.12550735473633,,56.875,28.0,39.89159393310547,10668.7197265625
2000-06-09,40.96875,47.102081298828125,3.419642925262451,39.1875,19.125,46.0,64.375,26.15625,,39.59375,83.25,48.1875,119.6875,63.53125,43.0625,48.875,33.875,69.875,34.40625,5.1953125,46.0,28.5,18.4668025970459,38.3125,9.6171875,48.50722122192383,,54.0,28.6875,41.001407623291016,10614.0595703125
2000-06-12,40.984375,46.96531677246094,3.2566964626312256,38.125,19.3125,46.4375,62.125,26.3125,,40.375,83.3125,46.0,118.84375,62.53125,42.390625,48.59375,32.625,69.9375,33.4375,5.05078125,44.375,28.1875,18.338970184326172,37.40625,9.98828125,48.394805908203125,,52.75,28.28125,40.16904830932617,10564.2099609375
2000-06-13,40.9375,47.70384979248047,3.375,38.8125,18.625,45.875,65.0,26.6875,,40.59375,85.125,49.375,119.3125,65.75,44.0,48.1875,32.375,73.4375,33.9375,4.875,45.84375,28.5,17.994808197021484,37.9375,10.09375,49.856204986572266,,55.0,28.375,39.64496994018555,10621.83984375
2000-06-14,42.09375,49.673274993896484,3.2299106121063232,38.8125,18.8125,46.625,65.1875,26.5,,41.3125,89.9375,51.0,116.0,63.21875,44.875,50.0625,31.75,72.9375,35.25,4.9453125,46.59375,28.5,18.801132202148438,37.5,10.25,51.5986442565918,,55.125,28.8125,40.19987487792969,10687.9501953125
2000-06-15,43.21875,48.57915115356445,3.299107074737549,40.375,18.5,46.5625,66.5,27.9375,,41.21875,90.25,50.875,116.8125,64.125,45.3125,48.8125,32.125,72.8125,36.1875,4.7890625,47.0,28.375,18.76180076599121,37.75,10.25,50.867942810058594,,55.5,29.1875,41.43299865722656,10714.8203125
2000-06-16,42.21875,45.07794952392578,3.2566964626312256,39.25,17.96875,46.375,67.8125,27.75,,42.1875,89.9375,49.8125,113.25,63.03125,44.78125,45.4375,31.3125,71.0,36.28125,4.65625,47.9375,27.75,18.525802612304688,37.4375,10.09375,49.518959045410156,,53.875,28.75,40.6314697265625,10449.2998046875
2000-06-19,41.75,46.828548431396484,3.450892925262451,39.0,17.5625,45.6875,68.9375,27.21875,,42.03125,91.625,50.0,120.375,68.25,45.09375,46.875,31.5,72.0625,36.84375,4.5703125,46.75,28.046875,18.053808212280273,37.9375,10.0,51.26139831542969,,54.375,29.125,41.37134552001953,10557.83984375
2000-06-20,41.09375,47.26620101928711,3.6160714626312256,39.3125,17.53125,45.125,67.125,26.46875,,41.625,89.0,48.875,116.375,69.15625,44.28125,47.9375,31.5,70.875,37.46875,4.4609375,46.25,27.625,17.50314712524414,35.375,10.0234375,51.654850006103516,,54.5,28.0,41.18637466430664,10435.16015625
2000-06-21,43.125,46.06266403198242,3.9732143878936768,39.8125,17.5625,45.6328125,67.4375,26.75,,41.9765625,86.625,48.5625,114.5,69.5,44.9375,47.0,31.3125,72.4375,40.34375,4.4453125,46.875,27.28125,17.896474838256836,34.9375,10.1328125,51.0927734375,,53.9375,28.0,41.18637466430664,10497.740234375
2000-06-22,43.03125,46.773841857910156,3.8392856121063232,38.9375,17.21875,44.78125,64.5625,28.0625,,41.34375,84.25,47.875,111.8125,67.03125,44.28125,46.375,31.4375,71.25,39.9375,4.3984375,45.75,27.0625,17.77847671508789,34.1875,10.046875,52.329341888427734,,52.5,28.0625,40.93975067138672,10376.1201171875
2000-06-23,42.21875,46.93796157836914,3.6919643878936768,39.875,17.3125,44.875,62.625,28.9375,,41.5625,86.0,48.0,111.875,67.1875,44.875,46.875,32.625,72.625,38.84375,4.6328125,45.875,27.46875,17.955474853515625,35.0,9.984375,51.5986442565918,,53.75,28.5,39.09006118774414,10404.75
2000-06-26,42.75,49.1809196472168,3.8660714626312256,39.75,17.40625,44.3671875,62.8125,29.5,,41.6796875,87.75,47.125,114.40625,67.09375,47.75,47.5625,33.4375,74.25,39.75,4.875,46.25,27.8125,17.955474853515625,34.9375,9.96875,49.91241455078125,,53.75,29.0625,39.953250885009766,10542.990234375
2000-06-27,43.3125,47.43031692504883,3.6964285373687744,40.0,17.84375,44.21875,62.25,28.9375,,41.03125,88.3125,49.5625,109.75,65.6875,48.96875,47.9375,32.6875,74.25,39.40625,4.9921875,47.0,27.8125,17.77847671508789,35.0625,10.0234375,48.22618103027344,,56.8125,30.0,39.459999084472656,10504.4599609375
2000-06-28,43.0390625,46.60972595214844,3.888392925262451,40.53125,18.078125,43.7890625,63.5625,30.0234375,,41.0625,89.875,48.125,113.78125,66.1875,49.0390625,47.046875,32.21875,74.0,39.46875,4.88671875,46.484375,27.7734375,17.85222625732422,35.59375,10.314453125,47.312808990478516,,55.984375,29.78125,38.62763977050781,10527.7900390625
2000-06-29,42.78125,45.953250885009766,3.6607143878936768,40.9375,17.5,43.3203125,61.1875,29.53125,,40.6015625,92.625,47.875,114.0,65.875,49.28125,47.625,31.25,74.109375,38.59375,4.9375,46.234375,26.8125,17.149150848388672,36.375,10.75,46.315120697021484,,54.125,30.0625,38.96675109863281,10398.0400390625
2000-06-30,41.5,45.6250114440918,3.7410714626312256,41.8125,16.9375,42.40625,63.5625,28.71875,,39.25,94.78125,49.9375,109.5625,66.84375,50.9375,46.0625,32.9375,76.625,40.0,4.9765625,48.0,28.375,18.525802612304688,34.125,10.71875,45.69683837890625,,57.625,32.1875,38.28853225708008,10447.8896484375
2000-07-03,42.03125,45.84383773803711,3.8080356121063232,41.6875,18.0,42.9609375,64.625,29.09375,,39.7734375,94.9375,49.6875,109.5,68.4375,50.53125,47.5625,32.5,76.46875,40.0,5.125,47.6875,27.9375,17.83747673034668,34.625,11.0078125,49.46275329589844,,56.875,31.75,38.04190444946289,10560.669921875
2000-07-05,44.25,45.6250114440918,3.6875,42.8125,17.59375,41.25,61.875,29.375,,38.46875,95.9375,50.25,105.0,65.8125,50.5,47.75,31.8125,77.1875,39.25,5.03125,47.4375,27.8125,18.486469268798828,35.75,11.125,48.95688247680664,,57.0,30.0,37.54865646362305,10483.599609375
2000-07-06,43.28125,45.46089553833008,3.700892925262451,43.0,17.40625,41.78125,64.75,29.46875,,39.09375,93.1875,51.25,101.25,68.3125,49.84375,48.0,32.1875,75.375,40.46875,5.0625,46.5625,27.625,18.15213966369629,35.5625,11.46875,48.394805908203125,,57.5,31.625,36.993751525878906,10481.4697265625
2000-07-07,43.0625,47.0473747253418,3.888392925262451,43.75,16.96875,41.9765625,65.375,29.375,,39.2578125,94.9375,55.5,105.0625,69.65625,49.875,50.0625,32.5,74.375,41.0,5.2578125,45.8125,27.4375,18.486469268798828,36.5,11.21875,49.79999923706055,,61.5625,32.3125,37.48699951171875,10635.98046875
2000-07-10,43.59375,48.03208923339844,4.080357074737549,43.0,17.125,42.0,63.125,28.78125,,39.0625,97.6875,57.5,103.3125,68.90625,50.09375,49.75,32.25,74.875,39.71875,5.2109375,47.8125,27.71875,18.663467407226562,36.625,10.921875,49.18171310424805,,61.25,32.625,37.302032470703125,10646.580078125
2000-07-11,44.46875,47.32090759277344,4.066964149475098,44.3125,18.0625,43.5,62.125,28.09375,,40.28125,98.5,57.625,102.0,69.40625,50.09375,50.6875,32.5625,74.6875,39.5625,5.3828125,49.0,27.5625,18.879798889160156,37.1875,10.9609375,47.270652770996094,,62.0,33.375,35.513999938964844,10727.1904296875
2000-07-12,45.03125,48.14149856567383,4.205357074737549,43.875,18.28125,42.8359375,63.875,28.0625,,39.3046875,101.9375,57.375,104.625,70.59375,49.03125,50.5625,32.0,73.390625,40.15625,5.3046875,47.96875,27.5625,18.958463668823242,38.75,11.15625,46.877197265625,,61.0,32.625,35.57565689086914,10783.759765625
2000-07-13,44.78125,48.196205139160156,4.035714149475098,44.5625,17.96875,41.9765625,65.25,28.96875,,39.0,104.25,56.1875,104.0,71.59375,47.625,50.75,31.5,69.125,39.96875,5.4921875,46.125,27.28125,19.03713035583496,37.3125,10.71875,46.315120697021484,,59.125,30.9375,36.62381362915039,10788.7099609375
2000-07-14,43.9375,49.5091552734375,4.120535850524902,44.4375,17.875,41.875,68.25,28.8125,,38.78125,104.1875,56.4375,103.9375,73.34375,45.90625,52.5,31.375,67.25,39.46875,5.484375,45.0625,28.0,19.233795166015625,37.4375,10.5625,44.516475677490234,,59.5,31.25,36.93209457397461,10812.75
2000-07-17,43.625,49.29033279418945,4.1651787757873535,43.96875,17.859375,41.3359375,69.625,28.671875,,39.375,100.0,56.875,105.5,73.15625,47.171875,52.03125,31.3125,67.375,39.09375,5.65234375,46.109375,28.0625,19.04696273803711,37.4375,10.8671875,44.516475677490234,,60.71875,31.21875,36.068904876708984,10804.26953125
2000-07-18,44.0,48.30561828613281,4.089285850524902,45.125,18.875,40.71875,67.25,29.09375,,39.09375,103.875,57.375,103.3125,71.5,47.5,50.9375,31.3125,66.375,39.25,5.6171875,44.875,29.125,18.565135955810547,37.9375,10.40625,43.898193359375,,60.0625,31.1875,35.26737594604492,10739.919921875
2000-07-19,43.25,48.196205139160156,3.763392925262451,45.875,18.96875,40.96875,66.8125,30.25,,39.34375,100.75,57.125,108.75,69.0625,46.59375,50.6875,31.375,65.25,36.5625,5.5078125,46.4375,29.5625,18.0931396484375,37.375,10.4921875,42.26816940307617,,60.0,31.3125,36.5004997253418,10696.080078125
2000-07-20,43.25,49.78268814086914,3.9375,46.0625,18.53125,40.0,69.5,30.25,,39.0625,103.6875,58.0625,117.25,71.34375,45.9375,51.3125,31.6875,64.0625,37.40625,5.578125,45.0,29.5,18.053808212280273,37.75,10.609375,39.7950325012207,,60.0,31.625,38.10356140136719,10843.8701171875
2000-07-21,43.1875,51.86152648925781,3.825892925262451,46.8125,18.25,39.25,68.125,30.4296875,,38.5625,104.25,57.125,114.75,69.09375,46.125,52.734375,30.875,63.75,36.15625,5.5859375,45.875,29.5625,18.486469268798828,37.4375,10.625,43.1674919128418,,59.6875,32.0,36.93209457397461,10733.5595703125
2000-07-24,44.53125,49.946807861328125,3.4776785373687744,48.125,18.125,38.6875,66.0625,29.625,,38.625,105.375,56.0,112.5,69.0,47.2265625,51.5625,30.25,69.5625,35.28125,5.7421875,47.5625,29.5,18.584802627563477,37.5,10.2890625,43.841983795166016,,57.4375,31.3125,36.13056182861328,10685.1201171875
2000-07-25,44.15625,48.907386779785156,3.575892925262451,48.625,17.9375,38.65625,68.125,29.625,,37.6875,106.0,55.0,112.0,70.4375,46.75,51.25,31.3125,70.90625,34.5,5.796875,44.0,30.3125,18.329137802124023,40.125,9.84375,43.673362731933594,,59.1875,31.1875,36.993751525878906,10699.9697265625
2000-07-26,44.28125,48.68856430053711,3.575892925262451,48.0,17.375,38.65625,68.5625,29.40625,,38.09375,105.9375,53.5625,109.875,69.5,45.125,49.375,31.6875,70.0,33.90625,5.8828125,43.5,29.828125,18.053808212280273,42.53125,9.7734375,42.26816940307617,,58.75,30.8125,37.54865646362305,10516.48046875
2000-07-27,44.5,51.040931701660156,3.7142856121063232,48.25,17.4375,40.46875,68.0,30.21875,,40.25,100.0,54.75,110.3125,68.5,45.9296875,49.875,32.1875,72.34375,34.6875,5.75,44.609375,29.78125,18.0931396484375,44.625,10.234375,42.26816940307617,,60.0625,31.8125,37.48699951171875,10586.1298828125
2000-07-28,45.5,49.01679992675781,3.450892925262451,48.8125,17.03125,40.2890625,62.8125,31.34375,,40.0,98.5,52.6875,111.8125,64.5625,46.828125,48.375,32.0,72.78125,34.84375,5.515625,43.875,29.59375,18.07347297668457,44.75,10.1484375,42.26816940307617,,58.6875,31.625,37.363685607910156,10511.169921875
2000-07-31,45.03125,49.618568420410156,3.6294643878936768,48.8125,17.03125,39.4921875,65.4375,30.65625,,40.09375,98.6875,51.75,112.25,66.75,46.53125,49.8125,31.6875,71.65625,34.90625,5.46875,43.375,28.5,18.368471145629883,44.4375,10.2265625,42.043338775634766,,55.25,31.1875,38.04190444946289,10521.98046875
2000-08-01,44.6875,49.83739471435547,3.5223214626312256,48.6875,17.15625,39.4375,63.1875,31.5,,40.0,100.625,52.0,110.5,64.625,47.40625,51.625,32.625,74.09375,34.34375,5.5625,45.75,29.375,18.643800735473633,44.25,10.4296875,43.11128616333008,,54.5,30.9375,38.96675109863281,10606.9501953125
2000-08-02,45.125,50.2203369140625,3.375,49.875,17.5,39.90625,60.9375,31.46875,,41.4375,102.125,53.125,114.25,63.3125,48.25,51.4375,33.4375,75.0,34.6875,5.703125,46.125,29.09375,18.309471130371094,44.0625,10.453125,43.055076599121094,,54.0625,31.3125,39.58331298828125,10687.5302734375
2000-08-03,44.96875,50.767398834228516,3.4285714626312256,49.0,17.53125,40.0,64.375,31.5,,40.71875,105.625,51.75,116.0,65.0625,48.5,50.25,33.25,75.21875,35.125,5.75,44.75,29.03125,17.975141525268555,45.0625,10.6171875,43.1674919128418,,53.875,31.0625,41.92625045776367,10706.580078125
2000-08-04,45.0,52.3538818359375,3.3839285373687744,49.0,17.421875,39.6640625,65.5625,31.0625,,40.8515625,111.25,54.0,115.875,62.5625,48.28125,52.4375,33.375,73.8125,34.5625,5.75,45.5,28.6875,18.565135955810547,47.25,10.9609375,42.21196365356445,,52.9375,32.0,41.864593505859375,10767.75
2000-08-07,45.4375,51.040931701660156,3.424107074737549,49.0625,18.34375,40.3515625,66.25,30.6875,,40.4453125,114.0625,55.0,116.3125,62.9375,48.4296875,53.5625,33.6875,73.03125,35.0,5.71875,44.921875,28.5625,19.194461822509766,48.25,10.9921875,43.055076599121094,,55.125,31.875,40.508155822753906,10867.009765625
2000-08-08,45.6875,51.42387390136719,3.3392856121063232,48.5625,19.1875,40.1796875,65.5,30.46875,,40.3984375,113.0,57.0,118.875,61.625,48.3359375,53.5,33.5,72.359375,37.0625,6.0,44.921875,28.25,19.273128509521484,48.375,10.875,38.22121810913086,,57.625,32.875,40.816436767578125,10976.8896484375
